name,address,LHIN,home_type,short_stay,residents_council,family_council,accreditation,postal_code,first_inspection_date,total_inspections,5y_inspections,2y_inspections,total_complaints,5y_complaints,2y_complaints,total_critical,5y_critical,2y_critical,total_withOrders,5y_withOrders,2y_withOrders,cleaned_name,outbreak,number_beds,CSDname,CSDuid,latitude,longitude,Report_Data_Extracted,Beds,Total_LTC_Resident_Deaths,outbreak_status,Total_LTC_Resident_Cases,Total_LTC_HCW_Cases
SHEPHERD LODGE,3760 Sheppard Avenue East,Central East,Non-Profit,No,Yes,Yes,Yes, M1T3K9,2011-01-24,51,26,18,23,12,9,14,9,7,14,7,6,shepherd lodge,1,252,Toronto,3520005,43.78271331,-79.29413397,2020-05-05,252,0,inactive,,
SHEPHERD LODGE,3760 Sheppard Avenue East,Central East,Non-Profit,No,Yes,Yes,Yes, M1T3K9,2011-01-24,51,26,18,23,12,9,14,9,7,14,7,6,shepherd lodge,1,252,Toronto,3520005,43.78271331,-79.29413397,2020-04-25,252,0,active,0,0
SHERBOURNE PLACE,345 Sherbourne Street,Toronto Central,Non-Profit,Yes,Yes,No,Yes, M5A2S3,2010-11-23,31,17,5,14,6,2,9,3,1,4,4,1,sherbourne place,1,126,Toronto,3520005,43.66267759,-79.37266528,2020-06-12,126,19,inactive,,
SHERBOURNE PLACE,345 Sherbourne Street,Toronto Central,Non-Profit,Yes,Yes,No,Yes, M5A2S3,2010-11-23,31,17,5,14,6,2,9,3,1,4,4,1,sherbourne place,1,126,Toronto,3520005,43.66267759,-79.37266528,2020-04-24,126,14,active,43,25
SHERIDAN VILLA,2460 Truscott Drive,Mississauga Halton,Municipal,No,Yes,Yes,Yes, L5J3Z8,2010-11-03,26,14,9,12,7,5,7,3,3,4,2,1,sheridan villa,1,142,Mississauga,3521005,43.51060205,-79.64829886,2020-05-29,142,<5,inactive,,
SHERIDAN VILLA,2460 Truscott Drive,Mississauga Halton,Municipal,No,Yes,Yes,Yes, L5J3Z8,2010-11-03,26,14,9,12,7,5,7,3,3,4,2,1,sheridan villa,1,142,Mississauga,3521005,43.51060205,-79.64829886,2020-04-24,142,<5,active,<5,<5
SHERWOOD COURT LONG TERM CARE CENTRE,300 Ravineview Drive,Central,For-Profit,No,Yes,Yes,Yes, L6A3P8,2010-09-09,42,25,13,18,12,8,17,9,5,8,6,1,sherwood court long term care centre,1,96,Vaughan,3519028,43.88950162,-79.51877245,2020-05-20,96,0,inactive,,
SHERWOOD COURT LONG TERM CARE CENTRE,300 Ravineview Drive,Central,For-Profit,No,Yes,Yes,Yes, L6A3P8,2010-09-09,42,25,13,18,12,8,17,9,5,8,6,1,sherwood court long term care centre,1,96,Vaughan,3519028,43.88950162,-79.51877245,2020-05-08,96,0,active,0,<5
SILVERTHORN CARE COMMUNITY,4350 Mississauga Road,Mississauga Halton,For-Profit,No,Yes,Yes,Yes, L5M7C8,2010-10-13,30,13,8,9,5,4,15,4,3,4,4,2,silverthorn care community,1,160,Mississauga,3521005,43.56232545,-79.68858187,2020-06-03,160,0,inactive,,
SILVERTHORN CARE COMMUNITY,4350 Mississauga Road,Mississauga Halton,For-Profit,No,Yes,Yes,Yes, L5M7C8,2010-10-13,30,13,8,9,5,4,15,4,3,4,4,2,silverthorn care community,1,160,Mississauga,3521005,43.56232545,-79.68858187,2020-04-24,160,0,active,0,<5
SIMCOE MANOR HOME FOR THE AGED,5988 - 8TH LINE Main Street East,Central,Municipal,Yes,Yes,Yes,Yes, L0G1A0,2010-07-13,29,12,8,10,3,2,8,4,4,9,4,4,simcoe manor home for the aged,1,126,New Tecumseth,3543007,44.08139484,-79.77752875,2020-07-08,126,0,inactive,,
SIMCOE MANOR HOME FOR THE AGED,5988 - 8TH LINE Main Street East,Central,Municipal,Yes,Yes,Yes,Yes, L0G1A0,2010-07-13,29,12,8,10,3,2,8,4,4,9,4,4,simcoe manor home for the aged,1,126,New Tecumseth,3543007,44.08139484,-79.77752875,2020-06-23,126,0,active,<5,0
SOUTH CENTENNIAL MANOR,240 Fyfe Street,North East,Non-Profit,Yes,Yes,Yes,Yes, P0K1E0,2011-11-15,25,19,13,3,3,3,10,6,4,10,7,4,south centennial manor,1,69,Iroquois Falls,3556031,48.76584185,-80.68247105,2020-05-29,69,0,inactive,,
SOUTH CENTENNIAL MANOR,240 Fyfe Street,North East,Non-Profit,Yes,Yes,Yes,Yes, P0K1E0,2011-11-15,25,19,13,3,3,3,10,6,4,10,7,4,south centennial manor,1,69,Iroquois Falls,3556031,48.76584185,-80.68247105,2020-05-08,69,0,active,<5,0
SOUTHLAKE RESIDENTIAL CARE VILLAGE,640 Grace Street,Central,Non-Profit,No,Yes,Yes,Yes, L3Y2L1,2009-12-01,51,20,15,26,7,5,11,5,5,12,6,4,southlake residential care village,1,224,Newmarket,3519048,44.05931585,-79.45092944,2020-05-16,224,0,inactive,,
SOUTHLAKE RESIDENTIAL CARE VILLAGE,640 Grace Street,Central,Non-Profit,No,Yes,Yes,Yes, L3Y2L1,2009-12-01,51,20,15,26,7,5,11,5,5,12,6,4,southlake residential care village,1,224,Newmarket,3519048,44.05931585,-79.45092944,2020-04-24,224,0,active,0,<5
SPENCER HOUSE,835 West Ridge Blvd.,North Simcoe Muskoka,Non-Profit,No,Yes,Yes,Yes, L3V8B3,2010-08-13,32,19,11,10,4,3,12,8,6,6,2,1,spencer house,1,160,Orillia,3543052,44.60314495,-79.45390869,2020-04-24,160,0,inactive,,
SPRUCEDALE CARE CENTRE,96 Kittridge Avenue East,South West,For-Profit,No,Yes,Yes,Yes, N7G2A8,2010-09-15,19,9,4,5,2,,9,4,4,,,,sprucedale care centre,1,96,Strathroy-Caradoc,3539015,42.96355986,-81.62413493,2020-04-24,96,0,inactive,,
ST. PATRICK'S HOME,2865 Riverside Drive,Champlain,Non-Profit,Yes,Yes,Yes,Yes, K1V8N5,2010-08-24,86,47,24,44,19,11,26,20,10,9,6,3,st. patrick's home,1,288,Ottawa,3506008,45.36947155,-75.68903093,2020-06-15,288,<5,inactive,,
ST. PATRICK'S HOME,2865 Riverside Drive,Champlain,Non-Profit,Yes,Yes,Yes,Yes, K1V8N5,2010-08-24,86,47,24,44,19,11,26,20,10,9,6,3,st. patrick's home,1,288,Ottawa,3506008,45.36947155,-75.68903093,2020-04-30,288,0,active,<5,0
ST. ANDREW'S TERRACE LONG TERM CARE COMMUNITY,255 St. Andrew's Street,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N1S1P1,2010-09-09,53,23,10,16,8,3,25,8,4,8,7,2,st. andrew's terrace long term care community,1,128,Cambridge,3530010,43.34600049,-80.32871446,2020-04-24,128,0,inactive,,
ST. CLAIR O'CONNOR COMMUNITY NURSING HOME,2701 St Clair Avenue East,Toronto Central,Non-Profit,No,Yes,Yes,Yes, M4B3M3,2011-08-15,9,6,1,1,,,2,2,1,,,,st. clair o'connor community nursing home,1,25,Toronto,3520005,43.7056131,-79.31276747,2020-05-24,25,8,inactive,,
ST. CLAIR O'CONNOR COMMUNITY NURSING HOME,2701 St Clair Avenue East,Toronto Central,Non-Profit,No,Yes,Yes,Yes, M4B3M3,2011-08-15,9,6,1,1,,,2,2,1,,,,st. clair o'connor community nursing home,1,25,Toronto,3520005,43.7056131,-79.31276747,2020-04-24,25,8,active,18,13
ST. GABRIEL'S VILLA OF SUDBURY,4690 Municipal Road 15,North East,Non-Profit,No,Yes,Yes,Yes, P0M1L0,2011-04-13,79,56,34,24,16,10,23,18,14,33,25,12,st. gabriel's villa of sudbury,1,128,Greater Sudbury / Grand Sudbury,3553005,46.575821,-81.183418,2020-05-19,128,0,inactive,,
ST. GABRIEL'S VILLA OF SUDBURY,4690 Municipal Road 15,North East,Non-Profit,No,Yes,Yes,Yes, P0M1L0,2011-04-13,79,56,34,24,16,10,23,18,14,33,25,12,st. gabriel's villa of sudbury,1,128,Greater Sudbury / Grand Sudbury,3553005,46.575821,-81.183418,2020-05-02,128,0,active,0,<5
ST. GEORGE CARE COMMUNITY,225 St. George Street,Toronto Central,For-Profit,Yes,Yes,Yes,Yes, M5R2M2,2010-11-08,46,22,12,27,9,6,13,10,6,6,3,3,st. george care community,1,238,Toronto,3520005,43.67253289,-79.40161649,2020-06-24,238,0,inactive,,
ST. GEORGE CARE COMMUNITY,225 St. George Street,Toronto Central,For-Profit,Yes,Yes,Yes,Yes, M5R2M2,2010-11-08,46,22,12,27,9,6,13,10,6,6,3,3,st. george care community,1,238,Toronto,3520005,43.67253289,-79.40161649,2020-04-26,238,0,active,0,<5
ST. JOSEPH'S AT FLEMING,659 Brealey Drive,Central East,Non-Profit,No,Yes,Yes,Yes, K9K2R8,2011-03-09,114,51,18,51,23,9,32,15,8,26,8,1,st. joseph's at fleming,1,200,Peterborough,3515014,44.26877564,-78.36982641,2020-05-15,200,<5,inactive,,
ST. JOSEPH'S AT FLEMING,659 Brealey Drive,Central East,Non-Profit,No,Yes,Yes,Yes, K9K2R8,2011-03-09,114,51,18,51,23,9,32,15,8,26,8,1,st. joseph's at fleming,1,200,Peterborough,3515014,44.26877564,-78.36982641,2020-04-24,200,0,active,<5,<5
ST. JOSEPH'S CONTINUING CARE CENTRE,14 York Street,Champlain,Non-Profit,No,Yes,Yes,Yes, K6J5T2,2010-09-13,34,19,10,12,8,3,12,6,5,5,2,2,st. joseph's continuing care centre,1,150,Cornwall,3501012,45.01462532,-74.73145128,2020-05-25,150,0,inactive,,
ST. JOSEPH'S CONTINUING CARE CENTRE,14 York Street,Champlain,Non-Profit,No,Yes,Yes,Yes, K6J5T2,2010-09-13,34,19,10,12,8,3,12,6,5,5,2,2,st. joseph's continuing care centre,1,150,Cornwall,3501012,45.01462532,-74.73145128,2020-05-10,150,0,active,0,<5
ST. JOSEPH'S LIFECARE CENTRE,99 Wayne Gretzky Parkway,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,No,Yes,Yes,No, N3S6T6,2010-12-07,30,18,15,10,5,5,11,6,5,5,5,3,st. joseph's lifecare centre,1,205,Brantford,3529006,43.14553416,-80.23530631,2020-05-12,205,0,inactive,,
ST. JOSEPH'S LIFECARE CENTRE,99 Wayne Gretzky Parkway,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,No,Yes,Yes,No, N3S6T6,2010-12-07,30,18,15,10,5,5,11,6,5,5,5,3,st. joseph's lifecare centre,1,205,Brantford,3529006,43.14553416,-80.23530631,2020-04-24,205,0,active,0,<5
"ST. JOSEPH'S VILLA, DUNDAS",56 Governor's Road,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,Yes,Yes,Yes,Yes, L9H5G7,2010-08-05,103,40,18,52,18,7,25,9,6,35,17,8,st. joseph's villa (dundas),1,425,Hamilton,3525005,43.26175889,-79.95770113,2020-05-06,425,0,inactive,,
"ST. JOSEPH'S VILLA, DUNDAS",56 Governor's Road,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,Yes,Yes,Yes,Yes, L9H5G7,2010-08-05,103,40,18,52,18,7,25,9,6,35,17,8,st. joseph's villa (dundas),1,425,Hamilton,3525005,43.26175889,-79.95770113,2020-04-24,425,0,active,<5,0
"ST. JOSEPH'S VILLA, SUDBURY",1250 South Bay Road,North East,Non-Profit,No,Yes,Yes,Yes, P3E6L9,2011-01-24,39,21,10,14,6,2,11,9,6,10,5,1,"st. joseph's villa, sudbury",1,128,Greater Sudbury / Grand Sudbury,3553005,46.46661488,-80.96677167,2020-05-11,128,<5,inactive,,
"ST. JOSEPH'S VILLA, SUDBURY",1250 South Bay Road,North East,Non-Profit,No,Yes,Yes,Yes, P3E6L9,2011-01-24,39,21,10,14,6,2,11,9,6,10,5,1,"st. joseph's villa, sudbury",1,128,Greater Sudbury / Grand Sudbury,3553005,46.46661488,-80.96677167,2020-04-24,128,0,active,<5,<5
STAYNER CARE CENTRE,"244 Main Street East 7308 Highway #26, P.O. Box 350",North Simcoe Muskoka,For-Profit,No,Yes,No,No, L0M1S0,2011-11-08,15,10,5,3,2,1,3,3,3,5,3,1,stayner care centre,1,49,Clearview,3543005,44.41953308,-80.09109148,2020-07-07,49,0,inactive,,
STAYNER CARE CENTRE,"244 Main Street East 7308 Highway #26, P.O. Box 350",North Simcoe Muskoka,For-Profit,No,Yes,No,No, L0M1S0,2011-11-08,15,10,5,3,2,1,3,3,3,5,3,1,stayner care centre,1,49,Clearview,3543005,44.41953308,-80.09109148,2020-06-19,49,0,active,0,<5
STIRLING HEIGHTS,200 Stirling Macgregor Drive,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N1S5B7,2011-02-10,24,14,9,7,5,4,11,5,5,2,,,stirling heights,1,110,Cambridge,3530010,43.33915669,-80.33371706,2020-05-07,110,0,inactive,,
STIRLING HEIGHTS,200 Stirling Macgregor Drive,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N1S5B7,2011-02-10,24,14,9,7,5,4,11,5,5,2,,,stirling heights,1,110,Cambridge,3530010,43.33915669,-80.33371706,2020-04-28,110,0,active,0,<5
STONERIDGE MANOR,256 High Street,Champlain,For-Profit,No,Yes,Yes,Yes, K7C1X1,2010-11-01,29,14,8,8,4,3,16,6,4,1,1,1,stoneridge manor,1,60,Carleton Place,3509028,45.13580539,-76.15419976,2020-06-17,60,6,inactive,,
STONERIDGE MANOR,256 High Street,Champlain,For-Profit,No,Yes,Yes,Yes, K7C1X1,2010-11-01,29,14,8,8,4,3,16,6,4,1,1,1,stoneridge manor,1,60,Carleton Place,3509028,45.13580539,-76.15419976,2020-04-24,60,5,active,50,13
STRATHCONA LONG TERM CARE,465 Dublin Street,Waterloo Wellington,For-Profit,Yes,Yes,Yes,Yes, N0G2L3,2011-02-28,32,15,9,9,4,2,10,5,5,12,7,3,strathcona long term care,1,87,Wellington North,3523050,43.97509868,-80.73933974,2020-05-15,87,0,inactive,,
STRATHCONA LONG TERM CARE,465 Dublin Street,Waterloo Wellington,For-Profit,Yes,Yes,Yes,Yes, N0G2L3,2011-02-28,32,15,9,9,4,2,10,5,5,12,7,3,strathcona long term care,1,87,Wellington North,3523050,43.97509868,-80.73933974,2020-04-27,87,0,active,0,<5
SUMAC LODGE,1464 Blackwell Road,Erie St. Clair,For-Profit,No,Yes,Yes,Yes, N7S5M4,2010-09-08,61,26,11,26,11,5,27,12,6,3,,,sumac lodge,1,100,Sarnia,3538030,43.01031973,-82.34671616,2020-05-07,100,0,inactive,,
SUMAC LODGE,1464 Blackwell Road,Erie St. Clair,For-Profit,No,Yes,Yes,Yes, N7S5M4,2010-09-08,61,26,11,26,11,5,27,12,6,3,,,sumac lodge,1,100,Sarnia,3538030,43.01031973,-82.34671616,2020-04-28,100,0,active,0,<5
SUN PARLOR HOME FOR SENIOR CITIZENS,175 Talbot Street East,Erie St. Clair,Municipal,No,Yes,Yes,No, N8H1L9,2010-10-05,55,32,12,14,7,1,30,18,8,9,6,3,sun parlor home for senior citizens,1,206,Leamington,3537003,42.05585245,-82.58946575,2020-06-10,206,<5,inactive,,
SUN PARLOR HOME FOR SENIOR CITIZENS,175 Talbot Street East,Erie St. Clair,Municipal,No,Yes,Yes,No, N8H1L9,2010-10-05,55,32,12,14,7,1,30,18,8,9,6,3,sun parlor home for senior citizens,1,206,Leamington,3537003,42.05585245,-82.58946575,2020-04-24,206,<5,active,0,0
SUNNYCREST NURSING HOME,1635 Dundas Street East,Central East,For-Profit,No,Yes,Yes,Yes, L1N2K9,2010-09-30,57,21,6,25,9,3,16,8,2,13,3,2,sunnycrest nursing home,1,136,Whitby,3518009,43.88695065,-78.90906825,2020-05-21,136,0,inactive,,
SUNNYCREST NURSING HOME,1635 Dundas Street East,Central East,For-Profit,No,Yes,Yes,Yes, L1N2K9,2010-09-30,57,21,6,25,9,3,16,8,2,13,3,2,sunnycrest nursing home,1,136,Whitby,3518009,43.88695065,-78.90906825,2020-05-08,136,0,active,<5,0
SUNNYSIDE HOME,247 Franklin Street North,Waterloo Wellington,Municipal,Yes,Yes,Yes,Yes, N2G4J3,2010-09-14,85,42,15,30,16,3,48,21,10,5,5,2,sunnyside home,1,263,Kitchener,3530013,43.440994,-80.4451854,2020-06-04,263,0,inactive,,
SUNNYSIDE HOME,247 Franklin Street North,Waterloo Wellington,Municipal,Yes,Yes,Yes,Yes, N2G4J3,2010-09-14,85,42,15,30,16,3,48,21,10,5,5,2,sunnyside home,1,263,Kitchener,3530013,43.440994,-80.4451854,2020-05-23,263,0,active,0,<5
TALL PINES LONG TERM CARE CENTRE,1001 Peter Robertson Blvd.,Central West,Municipal,No,Yes,Yes,Yes, L6R2Y3,2010-08-17,29,15,10,11,5,3,9,5,5,9,6,3,tall pines long term care centre,1,160,Brampton,3521010,43.75057309,-79.74244701,2020-05-25,160,0,inactive,,
TALL PINES LONG TERM CARE CENTRE,1001 Peter Robertson Blvd.,Central West,Municipal,No,Yes,Yes,Yes, L6R2Y3,2010-08-17,29,15,10,11,5,3,9,5,5,9,6,3,tall pines long term care centre,1,160,Brampton,3521010,43.75057309,-79.74244701,2020-04-24,160,0,active,0,<5
TELFER PLACE,245 Grand River Street North,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,Yes,Yes,Yes, N3L3V8,2010-08-30,27,17,5,6,4,,9,5,3,10,6,1,telfer place,1,45,Brant,3529005,43.20739846,-80.38649816,2020-05-13,45,0,inactive,,
TELFER PLACE,245 Grand River Street North,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,Yes,Yes,Yes, N3L3V8,2010-08-30,27,17,5,6,4,,9,5,3,10,6,1,telfer place,1,45,Brant,3529005,43.20739846,-80.38649816,2020-04-27,45,0,active,<5,0
TEMISKAMING LODGE,100 Bruce Street P.O. Box 1180,North East,For-Profit,Yes,Yes,Yes,Yes, P0J1K0,2011-04-13,22,10,8,6,1,1,9,5,5,6,2,2,temiskaming lodge,1,83,Temiskaming Shores,3554020,47.43879,-79.63082324,2020-05-19,83,0,inactive,,
TEMISKAMING LODGE,100 Bruce Street P.O. Box 1180,North East,For-Profit,Yes,Yes,Yes,Yes, P0J1K0,2011-04-13,22,10,8,6,1,1,9,5,5,6,2,2,temiskaming lodge,1,83,Temiskaming Shores,3554020,47.43879,-79.63082324,2020-04-30,83,0,active,<5,<5
TENDERCARE LIVING CENTRE,1020 McNicoll Avenue,Central East,For-Profit,No,Yes,No,Yes, M1W2J6,2010-10-13,36,18,9,15,6,3,12,5,4,10,7,2,tendercare living centre,0,254,Toronto,3520005,43.80577041,-79.33598338,2020-04-24,254,<5,inactive,,
TENDERCARE LIVING CENTRE,1020 McNicoll Avenue,Central East,For-Profit,No,Yes,No,Yes, M1W2J6,2010-10-13,36,18,9,15,6,3,12,5,4,10,7,2,tendercare living centre,0,254,Toronto,3520005,43.80577041,-79.33598338,2020-05-13,254,<5,active,0,<5
THE ELLIOTT LONG TERM CARE RESIDENCE,170 Metcalfe Street,Waterloo Wellington,Non-Profit,No,Yes,Yes,Yes, N1E4Y3,2010-08-04,25,12,5,7,1,1,7,4,3,2,1,,the elliott long term care residence,1,85,Guelph,3523008,43.55803773,-80.25130495,2020-07-25,85,0,inactive,,
THE ELLIOTT LONG TERM CARE RESIDENCE,170 Metcalfe Street,Waterloo Wellington,Non-Profit,No,Yes,Yes,Yes, N1E4Y3,2010-08-04,25,12,5,7,1,1,7,4,3,2,1,,the elliott long term care residence,1,85,Guelph,3523008,43.55803773,-80.25130495,2020-07-16,85,0,active,0,<5
THE HENLEY HOUSE,20 Ernest Street,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,Yes,Yes,Yes, L2N7T2,2010-09-22,54,23,12,26,12,5,18,6,6,10,4,1,the henley house,1,160,St. Catharines,3526053,43.18492631,-79.2578661,2020-05-18,160,0,inactive,,
THE HENLEY HOUSE,20 Ernest Street,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,No,Yes,Yes,Yes, L2N7T2,2010-09-22,54,23,12,26,12,5,18,6,6,10,4,1,the henley house,1,160,St. Catharines,3526053,43.18492631,-79.2578661,2020-04-24,160,0,active,<5,0
THE JEWISH HOME FOR THE AGED,3560 Bathurst Street,Toronto Central,Non-Profit,No,Yes,Yes,Yes, M6A2E1,2010-11-09,57,39,26,33,20,14,14,10,8,11,10,6,the jewish home for the aged,1,472,Toronto,3520005,43.7300765,-79.43421181,2020-05-29,472,<5,inactive,,
THE JEWISH HOME FOR THE AGED,3560 Bathurst Street,Toronto Central,Non-Profit,No,Yes,Yes,Yes, M6A2E1,2010-11-09,57,39,26,33,20,14,14,10,8,11,10,6,the jewish home for the aged,1,472,Toronto,3520005,43.7300765,-79.43421181,2020-04-24,472,<5,active,<5,<5
THE KENSINGTON GARDENS,25 Brunswick Avenue,Toronto Central,Non-Profit,No,Yes,Yes,Yes, M5S2L9,2011-08-23,41,21,12,21,8,5,11,7,5,10,7,4,the kensington gardens,1,350,Toronto,3520005,43.65819899,-79.40343829,2020-05-18,350,8,inactive,,
THE KENSINGTON GARDENS,25 Brunswick Avenue,Toronto Central,Non-Profit,No,Yes,Yes,Yes, M5S2L9,2011-08-23,41,21,12,21,8,5,11,7,5,10,7,4,the kensington gardens,1,350,Toronto,3520005,43.65819899,-79.40343829,2020-04-24,350,<5,active,22,7
THE MEADOWS OF DORCHESTER,6623 Kalar Road,Hamilton Niagara Haldimand Brant (Hnhb),Municipal,No,Yes,Yes,Yes, L2H2T3,2011-03-04,20,12,6,7,4,3,8,5,3,1,1,,the meadows of dorchester,1,121,Niagara Falls,3526043,43.07925789,-79.13696046,2020-07-31,121,0,active,0,<5
THE NORFOLK HOSPITAL NURSING HOME,365 West Street,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,No,Yes,Yes,Yes, N3Y1T7,2011-08-12,12,8,3,4,2,1,2,1,1,2,2,,the norfolk hospital nursing home,1,80,Norfolk County,3528052,42.8351656,-80.31432431,2020-06-01,80,0,inactive,,
THE NORFOLK HOSPITAL NURSING HOME,365 West Street,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,No,Yes,Yes,Yes, N3Y1T7,2011-08-12,12,8,3,4,2,1,2,1,1,2,2,,the norfolk hospital nursing home,1,80,Norfolk County,3528052,42.8351656,-80.31432431,2020-05-19,80,0,active,<5,0
THE O'NEILL CENTRE,33 Christie Street,Toronto Central,For-Profit,Yes,Yes,No,Yes, M6G3B1,2011-07-07,31,13,7,17,4,2,10,6,5,,,,the o'neill centre,1,162,Toronto,3520005,43.66476219,-79.4186887,2020-05-23,162,0,inactive,,
THE O'NEILL CENTRE,33 Christie Street,Toronto Central,For-Profit,Yes,Yes,No,Yes, M6G3B1,2011-07-07,31,13,7,17,4,2,10,6,5,,,,the o'neill centre,1,162,Toronto,3520005,43.66476219,-79.4186887,2020-04-24,162,0,active,<5,0
THE PERLEY AND RIDEAU VETERANS' HEALTH CENTRE,1750 Russell Road,Champlain,Non-Profit,Yes,Yes,Yes,Yes, K1G5Z6,2010-09-01,90,51,20,25,17,7,42,18,8,19,11,3,the perley and rideau veterans' health centre,1,450,Ottawa,3506008,45.40374035,-75.63671562,2020-05-26,450,11,inactive,,
THE PERLEY AND RIDEAU VETERANS' HEALTH CENTRE,1750 Russell Road,Champlain,Non-Profit,Yes,Yes,Yes,Yes, K1G5Z6,2010-09-01,90,51,20,25,17,7,42,18,8,19,11,3,the perley and rideau veterans' health centre,1,450,Ottawa,3506008,45.40374035,-75.63671562,2020-04-24,450,<5,active,<5,13
THE VILLAGE AT ST. CLAIR,1800 Talbot Road,Erie St. Clair,For-Profit,No,No,No,No, N9A6S4,2014-11-06,63,60,21,23,22,9,33,31,10,8,8,4,the village at st. clair,1,256,Windsor,3537039,42.24341286,-83.0147829,2020-04-24,256,0,inactive,,
THE VILLAGE AT ST. CLAIR,1800 Talbot Road,Erie St. Clair,For-Profit,No,No,No,No, N9A6S4,2014-11-06,63,60,21,23,22,9,33,31,10,8,8,4,the village at st. clair,1,256,Windsor,3537039,42.24341286,-83.0147829,2020-05-04,256,0,active,0,<5
THE VILLAGE AT UNIVERSITY GATES,250 LAURELWOOD DRIVE,Waterloo Wellington,For-Profit,No,No,No,No, N2J0E2,2015-12-17,17,17,9,8,8,3,7,7,6,3,3,1,the village at university gates,1,192,Waterloo,3530016,43.4767379,-80.57032185,2020-04-28,192,<5,inactive,,
THE VILLAGE AT UNIVERSITY GATES,250 LAURELWOOD DRIVE,Waterloo Wellington,For-Profit,No,No,No,No, N2J0E2,2015-12-17,17,17,9,8,8,3,7,7,6,3,3,1,the village at university gates,1,192,Waterloo,3530016,43.4767379,-80.57032185,2020-04-24,192,<5,active,0,<5
THE VILLAGE OF ASPEN LAKE,9855 McHugh Street,Erie St. Clair,For-Profit,No,Yes,Yes,Yes, N8P0A6,2011-05-03,96,48,20,32,19,9,56,23,9,4,4,1,the village of aspen lake,1,192,Windsor,3537039,42.31813568,-82.92003167,2020-07-03,192,0,inactive,,
THE VILLAGE OF ASPEN LAKE,9855 McHugh Street,Erie St. Clair,For-Profit,No,Yes,Yes,Yes, N8P0A6,2011-05-03,96,48,20,32,19,9,56,23,9,4,4,1,the village of aspen lake,1,192,Windsor,3537039,42.31813568,-82.92003167,2020-06-15,192,0,active,0,<5
THE VILLAGE OF ERIN MEADOWS,2930 Erin Centre Boulevard,Mississauga Halton,For-Profit,No,Yes,Yes,Yes, L5M7M4,2010-11-08,52,21,17,20,7,6,14,6,6,16,8,6,the village of erin meadows,1,180,Mississauga,3521005,43.55312755,-79.72147048,2020-06-14,180,20,inactive,,
THE VILLAGE OF ERIN MEADOWS,2930 Erin Centre Boulevard,Mississauga Halton,For-Profit,No,Yes,Yes,Yes, L5M7M4,2010-11-08,52,21,17,20,7,6,14,6,6,16,8,6,the village of erin meadows,1,180,Mississauga,3521005,43.55312755,-79.72147048,2020-04-24,180,9,active,43,21
THE VILLAGE OF HUMBER HEIGHTS,2245 Lawrence Avenue West,Central,For-Profit,No,Yes,No,Yes, M9P3W3,2012-01-31,24,20,12,11,7,6,7,7,5,6,6,4,the village of humber heights,1,192,Toronto,3520005,43.69710409,-79.52690243,2020-06-26,192,22,inactive,,
THE VILLAGE OF HUMBER HEIGHTS,2245 Lawrence Avenue West,Central,For-Profit,No,Yes,No,Yes, M9P3W3,2012-01-31,24,20,12,11,7,6,7,7,5,6,6,4,the village of humber heights,1,192,Toronto,3520005,43.69710409,-79.52690243,2020-04-24,192,<5,active,9,5
THE VILLAGE OF RIVERSIDE GLEN,60 Woodlawn Road East,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N1H8M8,2010-07-27,110,43,14,64,23,7,31,12,5,19,10,2,the village of riverside glen,1,192,Guelph,3523008,43.56915803,-80.27358416,2020-05-14,192,0,inactive,,
THE VILLAGE OF RIVERSIDE GLEN,60 Woodlawn Road East,Waterloo Wellington,For-Profit,No,Yes,Yes,Yes, N1H8M8,2010-07-27,110,43,14,64,23,7,31,12,5,19,10,2,the village of riverside glen,1,192,Guelph,3523008,43.56915803,-80.27358416,2020-04-25,192,0,active,0,<5
THE VILLAGE OF SANDALWOOD PARK,425 Great Lakes Drive,Central West,For-Profit,No,Yes,Yes,Yes, L6R2W8,2010-09-27,30,14,7,8,2,2,15,7,5,7,4,2,the village of sandalwood park,1,120,Brampton,3521010,43.7410087,-79.7717325,2020-07-08,120,0,inactive,,
THE VILLAGE OF SANDALWOOD PARK,425 Great Lakes Drive,Central West,For-Profit,No,Yes,Yes,Yes, L6R2W8,2010-09-27,30,14,7,8,2,2,15,7,5,7,4,2,the village of sandalwood park,1,120,Brampton,3521010,43.7410087,-79.7717325,2020-06-15,120,0,active,0,<5
