outbreak,cleaned_name,name,address,city,postal_code,LHIN,home_type,number_beds,short_stay,residents_council,family_council,accreditation,antipsychotic_percent,pressure_ulcers_percent,falls_percent,restraints_percent,depression_percent,pain_percent,first_inspection_date,last_inspection_date,last_rqi_date,3y_inspections,2y_inspections,1y_inspections,3y_withOrders,2y_withOrders,1y_withOrders,cum_resident_deaths,max_resident_cases,max_hcw_cases,date_first_outbreak,date_max_cases,date_max_HCWcases,date_first_resolved,CSDname,CSDuid,latitude,longitude
1.0,manoir marochel,MANOIR MAROCHEL,949 Montreal Road,Ottawa, K1K0S6,Champlain,For-Profit,64.0,No,Yes,Yes,No,24.5,4.6,16.0,3.1,12.3,0.3,2011-05-18,2020-10-19,2018-08-30,34.0,18.0,8.0,10.0,4.0,0.0,9.0,29.0,15.0,2020-04-24,2020-04-30,2020-04-30,2020-05-28,Ottawa,3506008.0,45.44785486,-75.62821042
1.0,extendicare maple view of sault ste. marie,EXTENDICARE MAPLE VIEW OF SAULT STE. MARIE,650 Northern Avenue,Sault Ste. Marie, P6B4J3,North East,For-Profit,256.0,No,Yes,Yes,Yes,32.1,2.5,23.9,11.0,20.3,4.5,2013-12-17,2020-09-04,2018-10-23,31.0,21.0,15.0,11.0,5.0,2.0,0.0,1.0,0.0,2020-05-07,2020-05-07,2020-05-07,2020-05-25,Sault Ste. Marie,3557061.0,46.5350635,-84.30335325
1.0,mccall centre long term care interim unit,MCCALL CENTRE LONG TERM CARE INTERIM UNIT,140 SHERWAY DRIVE,ETOBICOKE, M9C1A4,Mississauga Halton,Non-Profit,21.0,No,Yes,No,Yes,7.1,,9.9,0.0,,4.3,2012-09-07,2020-02-07,2018-09-28,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-05-12,Toronto,3520005.0,43.61006437,-79.56210244
1.0,extendicare medex,EXTENDICARE MEDEX,1865 Baseline Road,Ottawa, K2C3K6,Champlain,For-Profit,193.0,No,Yes,No,Yes,27.5,3.3,22.4,9.8,10.0,10.8,2010-08-13,2020-11-04,2018-02-08,20.0,16.0,10.0,3.0,2.0,1.0,0.0,0.0,1.0,2020-07-10,2020-07-10,2020-07-10,2020-07-24,Ottawa,3506008.0,45.35435184,-75.75821985
0.0,extendicare mississauga,EXTENDICARE MISSISSAUGA,855 John Watt Boulevard,Mississauga, L5W1G2,Mississauga Halton,For-Profit,140.0,No,Yes,Yes,Yes,21.6,1.5,17.5,0.0,8.6,2.1,2010-08-11,2020-11-04,2017-09-20,9.0,6.0,5.0,1.0,0.0,0.0,,,,,,,,Mississauga,3521005.0,43.63238897,-79.72791359
0.0,mitchell nursing home,MITCHELL NURSING HOME,"184 Napier Street, S.S. #1",Mitchell, N0K1N0,South West,Non-Profit,48.0,No,Yes,Yes,No,21.3,5.3,18.4,6.5,30.1,10.3,2010-08-31,2020-07-21,2018-01-02,5.0,5.0,3.0,1.0,1.0,1.0,,,,,,,,West Perth,3531025.0,43.47396537,-81.20189084
0.0,extendicare new orchard lodge,EXTENDICARE NEW ORCHARD LODGE,99 New Orchard Avenue,Ottawa, K2B5E6,Champlain,For-Profit,111.0,No,Yes,No,Yes,7.3,0.0,16.5,4.2,21.4,14.8,2011-05-30,2020-03-05,2017-10-24,9.0,5.0,2.0,0.0,0.0,0.0,,,,,,,,Ottawa,3506008.0,45.37526254,-75.77907516
1.0,orchard villa,ORCHARD VILLA,1955 Valley Farm Road,Pickering, L1V3R6,Central East,For-Profit,233.0,No,Yes,Yes,Yes,24.5,3.6,20.4,1.2,28.4,7.4,2010-07-15,2020-09-08,2018-03-26,24.0,12.0,6.0,9.0,4.0,3.0,71.0,144.0,65.0,2020-04-24,2020-04-24,2020-05-01,2020-06-11,Pickering,3518001.0,43.84623863,-79.0826885
1.0,extendicare oshawa,EXTENDICARE OSHAWA,82 Park Road North,Oshawa, L1J4L1,Central East,For-Profit,175.0,Yes,Yes,Yes,Yes,19.2,2.3,18.1,3.4,17.7,15.5,2011-03-02,2019-12-17,2018-10-31,19.0,8.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,2020-05-01,2020-05-01,2020-05-13,2020-05-23,Oshawa,3518013.0,43.89733765,-78.87514724
0.0,parisien manor,PARISIEN MANOR,439 Second Street East,Cornwall, K6H1Z2,Champlain,For-Profit,65.0,No,Yes,No,Yes,27.6,3.8,16.4,19.1,35.4,3.5,2011-04-07,2020-11-12,2018-10-10,8.0,6.0,3.0,2.0,2.0,1.0,,,,,,,,Cornwall,3501012.0,45.02136413,-74.71865558
1.0,parkview manor health care centre,PARKVIEW MANOR HEALTH CARE CENTRE,98-3rd Street South East P.O. Box 298,Chesley, N0G1L0,South West,For-Profit,34.0,No,Yes,Yes,Yes,5.7,5.1,13.5,0.0,32.4,8.0,2011-06-22,2020-11-13,2018-11-28,7.0,6.0,3.0,4.0,3.0,1.0,1.0,7.0,0.0,2020-05-03,2020-05-03,2020-05-03,2020-05-26,Arran-Elderslie,3541043.0,44.298319899999996,-81.091335
0.0,extendicare peterborough,EXTENDICARE PETERBOROUGH,80 Alexander Avenue,Peterborough, K9J6B4,Central East,For-Profit,174.0,Yes,Yes,Yes,Yes,17.0,0.8,19.7,0.5,15.7,12.0,2011-06-02,2020-10-28,2018-02-22,8.0,7.0,2.0,1.0,1.0,0.0,,,,,,,,Peterborough,3515014.0,44.29856245,-78.34564511
1.0,pinecrest (plantagenet),PINECREST (PLANTAGENET),101 Parent Street P.O. Box 250,Plantagenet, K0B1L0,Champlain,For-Profit,60.0,No,Yes,Yes,No,15.2,1.5,21.0,0.0,41.0,2.1,2011-07-15,2020-02-12,2018-01-09,12.0,10.0,8.0,0.0,0.0,0.0,11.0,26.0,7.0,2020-04-24,2020-05-09,2020-05-09,2020-05-30,Alfred and Plantagenet,3502023.0,45.5420141,-74.99812112
0.0,extendicare port hope,EXTENDICARE PORT HOPE,360 Croft Street,Port Hope, L1A4K8,Central East,For-Profit,128.0,No,Yes,Yes,Yes,11.1,2.4,20.6,4.7,18.7,7.0,2010-08-26,2020-10-19,2017-10-27,11.0,5.0,4.0,2.0,0.0,0.0,,,,,,,,Port Hope,3514020.0,43.96724219,-78.28414406
0.0,port perry place,PORT PERRY PLACE,15941 Simcoe Street,Port Perry, L9L1N5,Central East,For-Profit,107.0,No,Yes,Yes,Yes,6.0,2.0,7.9,0.0,15.1,3.3,2010-10-01,2020-10-02,2017-06-28,16.0,5.0,4.0,0.0,0.0,0.0,,,,,,,,Scugog,3518020.0,44.11144499,-78.95044579
0.0,extendicare port stanley,EXTENDICARE PORT STANLEY,4551 East Road,Port Stanley, N5L1J6,South West,For-Profit,60.0,Yes,Yes,Yes,Yes,26.4,5.0,25.5,2.1,29.8,13.1,2010-09-23,2020-07-07,2018-09-18,8.0,7.0,5.0,4.0,4.0,2.0,,,,,,,,Central Elgin,3534020.0,42.67066023,-81.20881357
0.0,rideaucrest home,RIDEAUCREST HOME,175 Rideau Street,Kingston, K7K3H6,South East,Municipal,170.0,No,Yes,Yes,Yes,15.9,2.8,18.6,3.1,30.2,0.4,2010-09-20,2020-10-30,2018-05-08,25.0,18.0,10.0,2.0,1.0,0.0,,,,,,,,Kingston,3510010.0,44.23807732,-76.48232850000002
0.0,ritz lutheran villa,RITZ LUTHERAN VILLA,"Part Lot 16, Con 2, Logan Twn R.R. #5",Mitchell, N0K1N0,South West,Non-Profit,85.0,No,Yes,Yes,No,2.9,3.5,12.8,2.6,19.0,9.7,2010-09-14,2020-01-07,2018-02-27,10.0,9.0,8.0,3.0,2.0,2.0,,,,,,,,West Perth,3531025.0,43.478586,-81.191192
1.0,extendicare rouge valley,EXTENDICARE ROUGE VALLEY,551 Conlins Road,Toronto, M1B5S1,Central East,For-Profit,192.0,Yes,Yes,Yes,Yes,21.9,1.9,17.8,0.4,12.4,8.0,2010-09-14,2020-10-02,2018-06-13,10.0,10.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-05-08,Toronto,3520005.0,43.80332132,-79.18867764
1.0,extendicare scarborough,EXTENDICARE SCARBOROUGH,3830 Lawrence Avenue East,Scarborough, M1G1R6,Central East,For-Profit,154.0,Yes,Yes,Yes,Yes,26.5,3.5,14.8,0.0,12.5,3.5,2011-03-24,2020-08-27,2018-08-01,9.0,6.0,4.0,3.0,1.0,0.0,14.0,50.0,30.0,2020-04-24,2020-05-19,2020-05-26,2020-06-17,Toronto,3520005.0,43.76375641,-79.21012454
1.0,southlake residential care village,SOUTHLAKE RESIDENTIAL CARE VILLAGE,640 Grace Street,Newmarket, L3Y2L1,Central,Non-Profit,224.0,No,Yes,Yes,Yes,25.0,1.5,12.0,0.8,22.0,2.4,2009-12-01,2020-10-02,2019-02-07,12.0,11.0,8.0,2.0,2.0,1.0,0.0,0.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-05-16,Newmarket,3519048.0,44.05931585,-79.45092944
1.0,extendicare southwood lakes,EXTENDICARE SOUTHWOOD LAKES,1255 North Talbot Road,Windsor, N9G3A4,Erie St. Clair,For-Profit,150.0,No,Yes,Yes,Yes,17.9,3.3,22.4,0.0,12.1,12.7,2010-07-27,2020-11-12,2018-07-20,15.0,12.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,2020-04-28,2020-04-28,2020-04-28,2020-04-24,Windsor,3537039.0,42.24130106,-82.97743668
0.0,extendicare st. catharines,EXTENDICARE ST. CATHARINES,283 Pelham Road,St. Catharines, L2S1X7,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,153.0,No,Yes,Yes,Yes,17.3,2.3,18.0,3.4,25.7,1.3,2010-10-15,2020-02-07,2017-05-25,11.0,8.0,7.0,2.0,1.0,1.0,,,,,,,,St. Catharines,3526053.0,43.1300249,-79.2583408
1.0,extendicare starwood,EXTENDICARE STARWOOD,114 Starwood Road,Nepean, K2G3N5,Champlain,For-Profit,192.0,No,Yes,Yes,Yes,23.1,0.5,20.7,3.4,27.6,6.6,2010-09-08,2020-11-04,2017-01-16,15.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0,5.0,2020-04-24,2020-04-24,2020-04-27,2020-05-12,Ottawa,3506008.0,45.35366004,-75.75058715
1.0,extendicare tecumseh,EXTENDICARE TECUMSEH,2475 St. Alphonse Street,Tecumseh, N8N2X2,Erie St. Clair,For-Profit,128.0,No,Yes,Yes,Yes,23.0,4.6,16.8,2.2,26.3,12.7,2010-08-04,2020-08-26,2017-10-25,17.0,12.0,9.0,2.0,2.0,2.0,0.0,1.0,1.0,2020-05-14,2020-06-28,2020-05-14,2020-05-25,Tecumseh,3537048.0,42.28214117,-82.88283156
1.0,tendercare living centre,TENDERCARE LIVING CENTRE,1020 McNicoll Avenue,Scarborough, M1W2J6,Central East,For-Profit,254.0,No,Yes,No,Yes,17.8,2.0,14.1,1.3,7.4,0.0,2010-10-13,2020-10-16,2018-10-05,14.0,8.0,6.0,5.0,2.0,1.0,1.0,0.0,1.0,2020-05-13,2020-05-13,2020-05-13,2020-04-24,Toronto,3520005.0,43.80577041,-79.33598338
0.0,the pines,THE PINES,98 Pine Street,Bracebridge, P1L1N5,North Simcoe Muskoka,Municipal,160.0,No,Yes,No,Yes,19.2,3.2,26.6,1.7,28.6,2.2,2011-10-21,2020-11-09,2017-11-01,7.0,4.0,2.0,2.0,0.0,0.0,,,,,,,,Bracebridge,3544018.0,45.05169583,-79.29822038
1.0,extendicare timmins,EXTENDICARE TIMMINS,62 St-Jean Avenue,Timmins, P4R0A6,North East,For-Profit,180.0,No,Yes,Yes,Yes,31.2,2.0,14.7,0.0,21.2,19.4,2011-05-31,2020-09-03,2018-03-27,8.0,7.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,2020-05-11,2020-05-11,2020-07-15,2020-04-24,Timmins,3556027.0,48.47746467,-81.37922804
0.0,extendicare tri-town,EXTENDICARE TRI-TOWN,143 Bruce Street P.O. Box 999,Haileybury, P0J1K0,North East,For-Profit,60.0,Yes,Yes,Yes,Yes,15.8,0.8,12.4,0.0,11.7,2.1,2011-11-07,2020-05-22,2018-05-31,5.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,Temiskaming Shores,3554020.0,47.4407208,-79.63014404
0.0,extendicare van daele,EXTENDICARE VAN DAELE,39 Van Daele Street,Sault Ste Marie, P6B4V3,North East,For-Profit,100.0,Yes,Yes,Yes,Yes,18.4,1.3,26.3,0.5,9.9,10.8,2011-03-21,2020-10-28,2017-12-07,9.0,8.0,6.0,1.0,1.0,0.0,,,,,,,,Sault Ste. Marie,3557061.0,46.5295084,-84.32443156
1.0,villa colombo homes for the aged,VILLA COLOMBO HOMES FOR THE AGED,40 Playfair Avenue,Toronto, M6B2P9,Central,Non-Profit,391.0,Yes,Yes,Yes,Yes,17.7,1.9,9.3,6.9,23.9,0.4,2010-11-15,2020-09-02,2017-12-11,20.0,12.0,7.0,7.0,3.0,2.0,33.0,78.0,44.0,2020-04-24,2020-06-09,2020-06-09,,Toronto,3520005.0,43.71064079,-79.45648501
0.0,warkworth place,WARKWORTH PLACE,97 Mill Street P.O. Box 68,Warkworth, K0K3K0,Central East,For-Profit,60.0,Yes,Yes,No,Yes,11.3,4.5,14.5,9.0,33.1,1.5,2011-07-29,2020-09-18,2017-11-22,5.0,4.0,3.0,0.0,0.0,0.0,,,,,,,,Trent Hills,3514045.0,44.19868555,-77.89304385
0.0,wellington house nursing home,WELLINGTON HOUSE NURSING HOME,990 Edward Street North P.O. Box 1510,Prescott, K0E1T0,South East,For-Profit,60.0,No,Yes,Yes,No,9.9,4.5,22.4,0.0,16.0,7.6,2010-12-07,2020-07-08,2018-12-17,8.0,5.0,2.0,0.0,0.0,0.0,,,,,,,,Prescott,3507008.0,44.71934,-75.51915
1.0,extendicare west end villa,EXTENDICARE WEST END VILLA,2179 Elmira Drive,Ottawa, K2C3S1,Champlain,For-Profit,242.0,No,Yes,Yes,Yes,25.9,4.4,20.8,3.0,7.6,7.9,2010-11-18,2020-10-09,2017-06-27,25.0,18.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,2020-05-05,2020-05-05,2020-05-05,2020-05-22,Ottawa,3506008.0,45.35438354,-75.77592346
1.0,west park long term care centre,WEST PARK LONG TERM CARE CENTRE,82 Buttonwood Avenue,Toronto, M6M2J5,Toronto Central,Non-Profit,200.0,Yes,Yes,Yes,Yes,17.7,1.0,15.6,3.1,9.5,5.0,2010-10-13,2020-11-10,2018-01-19,16.0,9.0,2.0,3.0,2.0,0.0,30.0,57.0,32.0,2020-04-24,2020-05-07,2020-04-30,2020-05-29,Toronto,3520005.0,43.68933979,-79.50788773
1.0,wyndham manor long term care centre,WYNDHAM MANOR LONG TERM CARE CENTRE,291 Reynolds Street,Oakville, L6J3L5,Mississauga Halton,Non-Profit,128.0,No,Yes,Yes,Yes,21.2,1.8,16.9,4.3,26.0,3.1,2010-08-27,2020-05-22,2018-01-11,6.0,6.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,2020-05-17,2020-05-17,2020-05-17,2020-06-01,Oakville,3524001.0,43.45245024,-79.67269066
1.0,extendicare york,EXTENDICARE YORK,333 York Street,Sudbury, P3E5J3,North East,For-Profit,288.0,Yes,Yes,Yes,Yes,27.4,4.2,21.3,5.1,13.1,16.7,2010-09-21,2020-11-09,2018-02-28,19.0,12.0,8.0,4.0,2.0,0.0,0.0,0.0,1.0,2020-04-29,2020-04-29,2020-04-29,2020-05-12,Greater Sudbury / Grand Sudbury,3553005.0,46.47514368,-81.00771419
0.0,fiddick's nursing home,FIDDICK'S NURSING HOME,437 First Avenue P.O. Box 340,Petrolia, N0N1R0,Erie St. Clair,For-Profit,92.0,No,Yes,Yes,Yes,35.2,2.9,14.2,0.0,7.7,25.3,2010-10-26,2020-10-26,2018-01-22,12.0,11.0,5.0,3.0,2.0,2.0,,,,,,,,Petrolia,3538019.0,42.877897,-82.135951
1.0,finlandia hoivakoti nursing home,FINLANDIA HOIVAKOTI NURSING HOME LIMITED,233 Fourth Avenue,Sudbury, P3B4C3,North East,For-Profit,112.0,Yes,Yes,Yes,Yes,21.7,1.8,22.1,1.2,18.9,2.4,2010-11-29,2020-06-12,2018-02-28,10.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2020-05-11,2020-05-11,2020-05-11,2020-05-25,Greater Sudbury / Grand Sudbury,3553005.0,46.48424888,-80.92711026
0.0,foyer des pionniers,FOYER DES PIONNIERS,67 15th Street P.O. Box 1538,Hearst, P0L1N0,North East,Non-Profit,67.0,Yes,Yes,Yes,No,21.2,0.9,14.9,8.3,16.4,30.7,2011-11-08,2020-05-21,2018-09-05,8.0,6.0,4.0,1.0,1.0,0.0,,,,,,,,Hearst,3556076.0,49.684844700000006,-83.67961927
0.0,foyer richelieu welland,FOYER RICHELIEU WELLAND,655 Tanguay Avenue,Welland, L3B6A1,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,63.0,No,Yes,Yes,No,13.3,5.2,21.1,0.3,34.7,7.0,2011-07-19,2019-12-04,2017-06-30,16.0,10.0,8.0,2.0,0.0,0.0,,,,,,,,Welland,3526032.0,42.99062027,-79.22461408
0.0,groves park lodge,GROVES PARK LODGE,470 Raglan Street North,Renfrew, K7V1P5,Champlain,For-Profit,90.0,Yes,Yes,Yes,Yes,18.6,5.2,15.7,0.0,35.4,6.8,2010-10-19,2019-12-06,2017-10-17,10.0,8.0,4.0,3.0,2.0,1.0,,,,,,,,Renfrew,3547048.0,45.48151172,-76.69696907
1.0,foyer st-viateur nursing home,FOYER ST-VIATEUR NURSING HOME,1003 Limoges Road South,Limoges, K0A2M0,Champlain,For-Profit,57.0,No,Yes,Yes,Yes,23.1,3.3,12.0,20.3,18.3,0.0,2010-09-21,2020-07-06,2018-08-01,14.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2020-06-02,2020-06-02,2020-06-02,2020-06-17,The Nation / La Nation,3502025.0,45.29369315,-75.22846107
0.0,helen henderson nursing home,HELEN HENDERSON NURSING HOME,343 Amherst Drive,Amherstview, K7N1X3,South East,For-Profit,104.0,No,Yes,Yes,Yes,33.1,3.3,16.3,15.8,32.2,9.6,2010-09-27,2020-01-20,2018-07-04,13.0,8.0,3.0,2.0,2.0,1.0,,,,,,,,Loyalist,3511005.0,44.22539531,-76.66374476
1.0,golden dawn nursing home,GOLDEN DAWN NURSING HOME,80 Main Street P. O. Box 129,Lion's Head, N0H1W0,South West,Non-Profit,45.0,No,Yes,Yes,No,25.0,3.1,14.5,0.6,45.1,10.4,2010-07-15,2020-11-04,2017-10-31,4.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,2020-05-12,2020-05-12,2020-05-12,2020-05-19,Northern Bruce Peninsula,3541069.0,44.98706902,-81.25537981
1.0,grace villa nursing home,GRACE VILLA NURSING HOME,45 Lockton Crescent,Hamilton, L8V4V5,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,184.0,No,Yes,No,Yes,26.1,5.3,16.8,0.5,33.3,4.1,2010-07-08,2020-05-22,2018-11-28,14.0,10.0,5.0,6.0,4.0,1.0,0.0,0.0,1.0,2020-04-28,2020-04-28,2020-04-28,2020-05-05,Hamilton,3525005.0,43.21147629,-79.84709659
0.0,edgewater gardens long term care centre,EDGEWATER GARDENS LONG TERM CARE CENTRE,428 Broad Street West,Dunnville, N1A1T3,Hamilton Niagara Haldimand Brant (Hnhb),Non-Profit,64.0,No,Yes,Yes,Yes,15.4,1.8,20.0,19.5,30.8,9.3,2010-12-07,2020-02-25,2018-11-05,12.0,9.0,5.0,4.0,2.0,1.0,,,,,,,,Haldimand County,3528018.0,42.90614674,-79.625957
0.0,hyland crest,HYLAND CREST,6 McPherson Street P.O. Box 30,Minden, K0M2K0,Central East,Municipal,62.0,Yes,Yes,Yes,Yes,24.2,4.0,15.1,21.6,33.6,17.9,2010-10-19,2020-11-09,2018-11-14,7.0,6.0,5.0,2.0,2.0,1.0,,,,,,,,Minden Hills,3546015.0,44.92594814,-78.72985369
0.0,hanover care centre,HANOVER CARE CENTRE,700-19th Avenue,Hanover, N4N3S6,South West,For-Profit,41.0,No,Yes,No,No,13.3,5.7,9.6,12.0,32.7,0.6,2010-11-24,2020-09-11,2017-10-18,5.0,3.0,2.0,1.0,0.0,0.0,,,,,,,,Hanover,3542029.0,44.15991379,-81.01744915
1.0,hellenic home - scarborough,HELLENIC HOME - SCARBOROUGH,2411 Lawrence Avenue East,Scarborough, M1P4X1,Central East,Non-Profit,128.0,Yes,Yes,Yes,Yes,20.0,2.5,8.4,0.0,23.5,1.0,2010-07-15,2020-03-04,2018-02-07,10.0,10.0,6.0,4.0,4.0,1.0,15.0,44.0,21.0,2020-04-24,2020-05-09,2020-04-29,2020-06-24,Toronto,3520005.0,43.74876471,-79.27408486
0.0,the heritage nursing home,THE HERITAGE NURSING HOME,1195 Queen Street East,Toronto, M4M1L6,Toronto Central,For-Profit,201.0,Yes,Yes,Yes,Yes,11.7,2.2,15.2,1.0,1.5,12.7,2010-12-02,2020-01-29,2018-05-28,8.0,6.0,4.0,4.0,3.0,2.0,,,,,,,,Toronto,3520005.0,43.66272499,-79.33111227
0.0,hillcrest village care centre,HILLCREST VILLAGE CARE CENTRE,255 Russell Street,Midland, L4R5L6,North Simcoe Muskoka,For-Profit,164.0,No,Yes,Yes,Yes,28.2,2.1,15.7,1.3,22.6,3.7,2011-06-26,2020-10-07,2018-07-11,8.0,6.0,5.0,2.0,1.0,1.0,,,,,,,,Midland,3543074.0,44.75357305,-79.87963994
0.0,hilltop manor nursing home (merrickville),HILLTOP MANOR NURSING HOME (MERRICKVILLE),1005 St Lawrence Street P.O. Box 430,Merrickville, K0G1N0,South East,For-Profit,60.0,No,Yes,Yes,No,20.0,0.9,16.9,0.0,18.1,3.7,2010-08-01,2020-08-31,2017-07-18,5.0,4.0,2.0,2.0,1.0,0.0,,,,,,,,Merrickville-Wolford,3507052.0,44.90918586,-75.83453904
1.0,faith manor nursing home,FAITH MANOR NURSING HOME,7900 Mclaughlin Road South,Brampton, L6Y5A7,Central West,Non-Profit,120.0,No,Yes,Yes,Yes,8.4,2.3,21.1,5.2,31.3,1.4,2010-10-06,2020-01-28,2018-04-18,10.0,5.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,2020-04-27,2020-04-27,2020-05-01,2020-06-03,Brampton,3521010.0,43.65401717,-79.74139890000002
1.0,grace manor,GRACE MANOR,45 Kingknoll Drive,Brampton, L6Y5P2,Central West,Non-Profit,120.0,No,Yes,Yes,Yes,8.4,4.5,15.5,0.7,28.6,0.2,2010-08-05,2020-09-03,2017-05-12,10.0,9.0,6.0,2.0,1.0,1.0,12.0,49.0,26.0,2020-04-24,2020-04-24,2020-05-14,2020-06-10,Brampton,3521010.0,43.65294337,-79.74143790000002
0.0,fairvern nursing home,FAIRVERN NURSING HOME,14 Mill Street,Huntsville, P1H2A4,North Simcoe Muskoka,Non-Profit,76.0,No,Yes,Yes,Yes,46.5,1.2,16.3,7.0,15.0,8.3,2011-11-22,2020-10-26,2017-10-19,8.0,5.0,3.0,0.0,0.0,0.0,,,,,,,,Huntsville,3544042.0,45.32656618,-79.21252868
1.0,ioof seniors home,IOOF SENIORS HOME,10 Brooks Street,Barrie, L4N7X2,North Simcoe Muskoka,Non-Profit,182.0,Yes,Yes,Yes,No,21.1,3.3,14.5,1.1,22.1,6.0,2011-02-09,2020-08-27,2018-07-20,8.0,7.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,2020-04-24,2020-04-24,2020-04-24,2020-05-07,Barrie,3543042.0,44.3686217,-79.68736455
1.0,ina grafton gage home,INA GRAFTON GAGE HOME,40 Bell Estate Road,Scarborough, M1L0E2,Central East,Non-Profit,128.0,No,No,Yes,Yes,21.8,1.0,12.0,1.8,7.1,0.0,2010-07-08,2020-05-25,2018-08-23,12.0,7.0,5.0,3.0,2.0,1.0,31.0,53.0,30.0,2020-04-24,2020-05-15,2020-05-09,2020-07-09,Toronto,3520005.0,43.705765,-79.27714255
1.0,alexander place,ALEXANDER PLACE,329 Parkside Drive P. O.  Box 50,Waterdown, L0R2H0,Hamilton Niagara Haldimand Brant (Hnhb),For-Profit,128.0,Yes,Yes,Yes,Yes,20.7,2.6,13.6,1.7,11.3,1.8,2010-08-17,2020-02-24,2017-11-03,8.0,7.0,7.0,2.0,2.0,2.0,0.0,1.0,0.0,2020-05-19,2020-05-19,2020-05-19,2020-06-02,Hamilton,3525005.0,43.34234541,-79.90081952
1.0,avalon retirement centre,AVALON RETIREMENT CENTRE,355 Broadway Avenue,Orangeville, L9W3Y3,Central West,For-Profit,137.0,Yes,Yes,Yes,Yes,16.7,2.9,16.1,0.0,17.9,7.4,2011-11-08,2020-07-16,2018-01-15,12.0,9.0,7.0,5.0,3.0,2.0,0.0,0.0,1.0,2020-05-07,2020-05-07,2020-05-07,2020-05-15,Orangeville,3522014.0,43.9169995,-80.11650514
1.0,elizabeth centre,ELIZABETH CENTRE,2100 Main Street,Val Caron, P3N1S7,North East,For-Profit,128.0,Yes,Yes,Yes,Yes,19.7,2.7,10.7,3.2,28.0,3.1,2010-07-05,2020-06-23,2018-04-19,19.0,15.0,12.0,8.0,6.0,4.0,0.0,1.0,1.0,2020-05-15,2020-05-15,2020-05-15,2020-06-02,Greater Sudbury / Grand Sudbury,3553005.0,46.6119611,-81.02674901
0.0,leacock care centre,LEACOCK CARE CENTRE,25 Museum Drive,Orillia, L3V7T9,North Simcoe Muskoka,For-Profit,145.0,Yes,Yes,Yes,Yes,23.4,3.2,15.9,0.0,34.4,6.5,2010-09-15,2020-08-25,2018-12-28,14.0,9.0,8.0,6.0,4.0,3.0,,,,,,,,Orillia,3543052.0,44.60660015,-79.39492597
1.0,manitoulin lodge,MANITOULIN LODGE,3 Main Street P. O. Box 648,Gore Bay, P0P1H0,North East,For-Profit,62.0,Yes,Yes,Yes,Yes,14.1,1.5,12.8,0.0,27.0,9.0,2010-07-23,2020-08-06,2018-08-01,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2020-05-15,2020-05-15,2020-05-15,2020-06-01,Gore Bay,3551026.0,45.91388961,-82.46562059
1.0,meadow park (london),MEADOW PARK (LONDON),1210 Southdale Road East,London, N6E1B4,South West,For-Profit,126.0,Yes,Yes,Yes,Yes,7.4,2.1,13.9,0.0,23.3,4.3,2010-08-11,2020-11-04,2018-05-25,19.0,11.0,6.0,5.0,2.0,1.0,1.0,6.0,8.0,2020-04-24,2020-04-24,2020-05-02,2020-05-30,London,3539036.0,42.94667847,-81.20205190000001
0.0,meadow park nursing home (chatham),MEADOW PARK NURSING HOME (CHATHAM),110 Sandys Street,Chatham, N7L4X3,Erie St. Clair,For-Profit,99.0,Yes,Yes,Yes,Yes,14.2,2.4,17.8,0.0,19.0,4.8,2011-11-04,2020-10-19,2017-08-24,6.0,5.0,2.0,0.0,0.0,0.0,,,,,,,,Chatham-Kent,3536020.0,42.40705193,-82.19885326
0.0,muskoka landing,MUSKOKA LANDING,65 Rogers Cove Drive,Huntsville, P1H2L9,North Simcoe Muskoka,For-Profit,94.0,Yes,Yes,Yes,Yes,11.7,3.4,18.6,0.0,22.1,3.8,2011-10-25,2020-07-30,2018-04-13,11.0,8.0,3.0,3.0,1.0,0.0,,,,,,,,Huntsville,3544042.0,45.33624348,-79.20221468
0.0,roberta place,ROBERTA PLACE,503 Essa Road,Barrie, L4N9E4,North Simcoe Muskoka,For-Profit,140.0,No,Yes,No,Yes,19.6,3.0,15.2,0.0,22.1,2.5,2011-07-28,2020-09-16,2018-02-13,17.0,17.0,8.0,5.0,5.0,3.0,,,,,,,,Barrie,3543042.0,44.34268529,-79.70744685
